nombre,codigo,hexadecimal,rgb,libro,cartilla,linea,marca,base,cuarto1,cuarto2,cuarto3,cuarto4,galon1,galon2,galon3,galon4,cubeta1,cubeta2,cubeta3,cubeta4
PEACHY PINK,7085P,fed1ad,,SOLID,MAGIC-BOOK,435X,PALETA,PASTEL,TINTE: R   0 Y 3 PTS,TINTE: T   0 Y 16 PTS,TINTE: V   0 Y 3 PTS,,TINTE: R   0 Y 12 PTS,TINTE: T   1 Y 0 PTS,TINTE: V   0 Y 12 PTS,,TINTE: R   0 Y 60 PTS,TINTE: T   5 Y 0 PTS,TINTE: V   0 Y 60 PTS,
PEACHY PINK,7085P,fed1ad,,SOLID,MAGIC-BOOK,436X,PALETA,PASTEL,TINTE: R   0 Y 2 PTS,TINTE: T   0 Y 11 PTS,TINTE: V   0 Y 2 PTS,,TINTE: R   0 Y 8 PTS,TINTE: T   0 Y 44 PTS,TINTE: V   0 Y 8 PTS,,TINTE: R   0 Y 40 PTS,TINTE: T   3 Y 28 PTS,TINTE: V   0 Y 40 PTS,
PEACHY PINK,7085P,fed1ad,,SOLID,MAGIC-BOOK,437X,PALETA,PASTEL,TINTE: R   0 Y 2 PTS,TINTE: T   0 Y 12 PTS,TINTE: V   0 Y 2 PTS,,TINTE: R   0 Y 8 PTS,TINTE: T   0 Y 46 PTS,TINTE: V   0 Y 8 PTS,,TINTE: R   0 Y 40 PTS,TINTE: T   3 Y 38 PTS,TINTE: V   0 Y 40 PTS,
PEACHY PINK,7085P,fed1ad,,SOLID,MAGIC-BOOK,457X,PALETA,PASTEL,TINTE: R   0 Y 3 PTS,TINTE: T   0 Y 16 PTS,TINTE: V   0 Y 3 PTS,,TINTE: R   0 Y 12 PTS,TINTE: T   1 Y 0 PTS,TINTE: V   0 Y 12 PTS,,TINTE: R   0 Y 60 PTS,TINTE: T   5 Y 0 PTS,TINTE: V   0 Y 60 PTS,
PEACHY PINK,7085P,fed1ad,,SOLID,MAGIC-BOOK,537X,PALETA,PASTEL,TINTE: R   0 Y 1 PTS,TINTE: T   0 Y 6 PTS,TINTE: V   0 Y 1 PTS,,TINTE: R   0 Y 4 PTS,TINTE: T   0 Y 22 PTS,TINTE: V   0 Y 4 PTS,,TINTE: R   0 Y 20 PTS,TINTE: T   1 Y 46 PTS,TINTE: V   0 Y 20 PTS,
PEACHY PINK,7085P,fed1ad,,SOLID,MAGIC-BOOK,577X,PALETA,PASTEL,TINTE: R   0 Y 2 PTS,TINTE: T   0 Y 8 PTS,TINTE: V   0 Y 2 PTS,,TINTE: R   0 Y 6 PTS,TINTE: T   0 Y 30 PTS,TINTE: V   0 Y 6 PTS,,TINTE: R   0 Y 30 PTS,TINTE: T   2 Y 22 PTS,TINTE: V   0 Y 30 PTS,
DAYDAWN,7091P,f6bfb0,,SOLID,MAGIC-BOOK,235X,PALETA,PASTEL,TINTE: L   0 Y 2 PTS,TINTE: R   0 Y 14 PTS,TINTE: T   0 Y 8 PTS,,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 54 PTS,TINTE: T   0 Y 30 PTS,,TINTE: L   0 Y 40 PTS,TINTE: R   4 Y 14 PTS,TINTE: T   2 Y 22 PTS,
DAYDAWN,7091P,f6bfb0,,SOLID,MAGIC-BOOK,355X,PALETA,PASTEL,TINTE: L   0 Y 2 PTS,TINTE: R   0 Y 15 PTS,TINTE: T   0 Y 8 PTS,,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 58 PTS,TINTE: T   0 Y 32 PTS,,TINTE: L   0 Y 40 PTS,TINTE: R   4 Y 34 PTS,TINTE: T   2 Y 32 PTS,
DAYDAWN,7091P,f6bfb0,,SOLID,MAGIC-BOOK,356X,PALETA,PASTEL,TINTE: L   0 Y 3 PTS,TINTE: R   0 Y 17 PTS,TINTE: T   0 Y 9 PTS,,TINTE: L   0 Y 10 PTS,TINTE: R   1 Y 4 PTS,TINTE: T   0 Y 36 PTS,,TINTE: L   0 Y 50 PTS,TINTE: R   5 Y 20 PTS,TINTE: T   2 Y 52 PTS,
DAYDAWN,7091P,f6bfb0,,SOLID,MAGIC-BOOK,357X,PALETA,PASTEL,TINTE: L   0 Y 3 PTS,TINTE: R   0 Y 20 PTS,TINTE: T   0 Y 11 PTS,,TINTE: L   0 Y 12 PTS,TINTE: R   1 Y 14 PTS,TINTE: T   0 Y 42 PTS,,TINTE: L   0 Y 60 PTS,TINTE: R   6 Y 6 PTS,TINTE: T   3 Y 18 PTS,
DAYDAWN,7091P,f6bfb0,,SOLID,MAGIC-BOOK,365X,PALETA,PASTEL,TINTE: L   0 Y 2 PTS,TINTE: R   0 Y 16 PTS,TINTE: T   0 Y 9 PTS,,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 62 PTS,TINTE: T   0 Y 34 PTS,,TINTE: L   0 Y 40 PTS,TINTE: R   4 Y 54 PTS,TINTE: T   2 Y 42 PTS,
DAYDAWN,7091P,f6bfb0,,SOLID,MAGIC-BOOK,435X,PALETA,PASTEL,TINTE: L   0 Y 3 PTS,TINTE: R   0 Y 21 PTS,TINTE: T   0 Y 12 PTS,,TINTE: L   0 Y 12 PTS,TINTE: R   1 Y 20 PTS,TINTE: T   0 Y 46 PTS,,TINTE: L   0 Y 60 PTS,TINTE: R   6 Y 36 PTS,TINTE: T   3 Y 38 PTS,
DAYDAWN,7091P,f6bfb0,,SOLID,MAGIC-BOOK,436X,PALETA,PASTEL,TINTE: L   0 Y 2 PTS,TINTE: R   0 Y 15 PTS,TINTE: T   0 Y 8 PTS,,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 58 PTS,TINTE: T   0 Y 32 PTS,,TINTE: L   0 Y 40 PTS,TINTE: R   4 Y 34 PTS,TINTE: T   2 Y 32 PTS,
DAYDAWN,7091P,f6bfb0,,SOLID,MAGIC-BOOK,437X,PALETA,PASTEL,TINTE: L   0 Y 2 PTS,TINTE: R   0 Y 15 PTS,TINTE: T   0 Y 8 PTS,,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 60 PTS,TINTE: T   0 Y 32 PTS,,TINTE: L   0 Y 40 PTS,TINTE: R   4 Y 44 PTS,TINTE: T   2 Y 32 PTS,
DAYDAWN,7091P,f6bfb0,,SOLID,MAGIC-BOOK,457X,PALETA,PASTEL,TINTE: L   0 Y 3 PTS,TINTE: R   0 Y 21 PTS,TINTE: T   0 Y 12 PTS,,TINTE: L   0 Y 12 PTS,TINTE: R   1 Y 20 PTS,TINTE: T   0 Y 46 PTS,,TINTE: L   0 Y 60 PTS,TINTE: R   6 Y 36 PTS,TINTE: T   3 Y 38 PTS,
DAYDAWN,7091P,f6bfb0,,SOLID,MAGIC-BOOK,537X,PALETA,PASTEL,TINTE: L   0 Y 1 PTS,TINTE: R   0 Y 7 PTS,TINTE: T   0 Y 4 PTS,,TINTE: L   0 Y 4 PTS,TINTE: R   0 Y 28 PTS,TINTE: T   0 Y 16 PTS,,TINTE: L   0 Y 20 PTS,TINTE: R   2 Y 12 PTS,TINTE: T   1 Y 16 PTS,
DAYDAWN,7091P,f6bfb0,,SOLID,MAGIC-BOOK,577X,PALETA,PASTEL,TINTE: L   0 Y 2 PTS,TINTE: R   0 Y 10 PTS,TINTE: T   0 Y 5 PTS,,TINTE: L   0 Y 6 PTS,TINTE: R   0 Y 38 PTS,TINTE: T   0 Y 20 PTS,,TINTE: L   0 Y 30 PTS,TINTE: R   2 Y 62 PTS,TINTE: T   1 Y 36 PTS,
CINNAROSE,7092T,ea9e8d,,SOLID,MAGIC-BOOK,235X,PALETA,TINT,TINTE: L   0 Y 5 PTS,TINTE: R   0 Y 36 PTS,TINTE: T   0 Y 18 PTS,,TINTE: L   0 Y 20 PTS,TINTE: R   2 Y 16 PTS,TINTE: T   1 Y 8 PTS,,TINTE: L   1 Y 36 PTS,TINTE: R   11 Y 16 PTS,TINTE: T   5 Y 40 PTS,
CINNAROSE,7092T,ea9e8d,,SOLID,MAGIC-BOOK,355X,PALETA,TINT,TINTE: L   0 Y 5 PTS,TINTE: R   0 Y 36 PTS,TINTE: T   0 Y 18 PTS,,TINTE: L   0 Y 20 PTS,TINTE: R   2 Y 16 PTS,TINTE: T   1 Y 8 PTS,,TINTE: L   1 Y 36 PTS,TINTE: R   11 Y 16 PTS,TINTE: T   5 Y 40 PTS,
CINNAROSE,7092T,ea9e8d,,SOLID,MAGIC-BOOK,356X,PALETA,TINT,TINTE: L   0 Y 7 PTS,TINTE: R   0 Y 48 PTS,TINTE: T   0 Y 24 PTS,,TINTE: L   0 Y 26 PTS,TINTE: R   3 Y 0 PTS,TINTE: T   1 Y 32 PTS,,TINTE: L   2 Y 2 PTS,TINTE: R   15 Y 0 PTS,TINTE: T   7 Y 32 PTS,
CINNAROSE,7092T,ea9e8d,,SOLID,MAGIC-BOOK,357X,PALETA,TINT,TINTE: L   0 Y 7 PTS,TINTE: R   0 Y 48 PTS,TINTE: T   0 Y 24 PTS,,TINTE: L   0 Y 26 PTS,TINTE: R   3 Y 0 PTS,TINTE: T   1 Y 32 PTS,,TINTE: L   2 Y 2 PTS,TINTE: R   15 Y 0 PTS,TINTE: T   7 Y 32 PTS,
CINNAROSE,7092T,ea9e8d,,SOLID,MAGIC-BOOK,365X,PALETA,TINT,TINTE: L   0 Y 5 PTS,TINTE: R   0 Y 37 PTS,TINTE: T   0 Y 18 PTS,,TINTE: L   0 Y 20 PTS,TINTE: R   2 Y 18 PTS,TINTE: T   1 Y 8 PTS,,TINTE: L   1 Y 36 PTS,TINTE: R   11 Y 26 PTS,TINTE: T   5 Y 40 PTS,
CINNAROSE,7092T,ea9e8d,,SOLID,MAGIC-BOOK,435X,PALETA,TINT,TINTE: L   0 Y 7 PTS,TINTE: R   0 Y 48 PTS,TINTE: T   0 Y 24 PTS,,TINTE: L   0 Y 26 PTS,TINTE: R   3 Y 0 PTS,TINTE: T   1 Y 32 PTS,,TINTE: L   2 Y 2 PTS,TINTE: R   15 Y 0 PTS,TINTE: T   7 Y 32 PTS,
CINNAROSE,7092T,ea9e8d,,SOLID,MAGIC-BOOK,436X,PALETA,TINT,TINTE: L   0 Y 7 PTS,TINTE: R   0 Y 48 PTS,TINTE: T   0 Y 24 PTS,,TINTE: L   0 Y 26 PTS,TINTE: R   3 Y 0 PTS,TINTE: T   1 Y 32 PTS,,TINTE: L   2 Y 2 PTS,TINTE: R   15 Y 0 PTS,TINTE: T   7 Y 32 PTS,
CINNAROSE,7092T,ea9e8d,,SOLID,MAGIC-BOOK,437X,PALETA,TINT,TINTE: L   0 Y 6 PTS,TINTE: R   0 Y 43 PTS,TINTE: T   0 Y 22 PTS,,TINTE: L   0 Y 24 PTS,TINTE: R   2 Y 44 PTS,TINTE: T   1 Y 22 PTS,,TINTE: L   1 Y 56 PTS,TINTE: R   13 Y 28 PTS,TINTE: T   6 Y 46 PTS,
CINNAROSE,7092T,ea9e8d,,SOLID,MAGIC-BOOK,457X,PALETA,TINT,TINTE: L   0 Y 6 PTS,TINTE: R   0 Y 44 PTS,TINTE: T   0 Y 22 PTS,,TINTE: L   0 Y 24 PTS,TINTE: R   2 Y 48 PTS,TINTE: T   1 Y 24 PTS,,TINTE: L   1 Y 56 PTS,TINTE: R   13 Y 48 PTS,TINTE: T   6 Y 56 PTS,
CINNAROSE,7092T,ea9e8d,,SOLID,MAGIC-BOOK,577X,PALETA,TINT,TINTE: L   0 Y 3 PTS,TINTE: R   0 Y 23 PTS,TINTE: T   0 Y 12 PTS,,TINTE: L   0 Y 12 PTS,TINTE: R   1 Y 26 PTS,TINTE: T   0 Y 46 PTS,,TINTE: L   0 Y 60 PTS,TINTE: R   7 Y 2 PTS,TINTE: T   3 Y 38 PTS,
KORALLE,7093D,e96d5a,,SOLID,MAGIC-BOOK,355X,PALETA,DEEP,TINTE: R   1 Y 51 PTS,TINTE: T   0 Y 58 PTS,,,TINTE: R   7 Y 12 PTS,TINTE: T   3 Y 38 PTS,,,TINTE: R   35 Y 60 PTS,TINTE: T   17 Y 62 PTS,,
KORALLE,7093D,e96d5a,,SOLID,MAGIC-BOOK,356X,PALETA,DEEP,TINTE: R   1 Y 32 PTS,TINTE: T   0 Y 48 PTS,,,TINTE: R   6 Y 0 PTS,TINTE: T   3 Y 0 PTS,,,TINTE: R   30 Y 0 PTS,TINTE: T   15 Y 0 PTS,,
KORALLE,7093D,e96d5a,,SOLID,MAGIC-BOOK,357X,PALETA,DEEP,TINTE: R   1 Y 32 PTS,TINTE: T   0 Y 48 PTS,,,TINTE: R   6 Y 0 PTS,TINTE: T   3 Y 0 PTS,,,TINTE: R   30 Y 0 PTS,TINTE: T   15 Y 0 PTS,,
KORALLE,7093D,e96d5a,,SOLID,MAGIC-BOOK,435X,PALETA,DEEP,TINTE: R   2 Y 1 PTS,TINTE: T   1 Y 1 PTS,,,TINTE: R   8 Y 2 PTS,TINTE: T   4 Y 2 PTS,,,TINTE: R   40 Y 10 PTS,TINTE: T   20 Y 10 PTS,,
KORALLE,7093D,e96d5a,,SOLID,MAGIC-BOOK,436X,PALETA,DEEP,TINTE: R   1 Y 35 PTS,TINTE: T   0 Y 50 PTS,,,TINTE: R   6 Y 12 PTS,TINTE: T   3 Y 6 PTS,,,TINTE: R   30 Y 60 PTS,TINTE: T   15 Y 30 PTS,,
KORALLE,7093D,e96d5a,,SOLID,MAGIC-BOOK,437X,PALETA,DEEP,TINTE: R   1 Y 54 PTS,TINTE: T   0 Y 59 PTS,,,TINTE: R   7 Y 24 PTS,TINTE: T   3 Y 44 PTS,,,TINTE: R   36 Y 56 PTS,TINTE: T   18 Y 28 PTS,,
KORALLE,7093D,e96d5a,,SOLID,MAGIC-BOOK,457X,PALETA,DEEP,TINTE: R   1 Y 50 PTS,TINTE: T   0 Y 57 PTS,,,TINTE: R   7 Y 8 PTS,TINTE: T   3 Y 36 PTS,,,TINTE: R   35 Y 40 PTS,TINTE: T   17 Y 52 PTS,,
KORALLE,7093D,e96d5a,,SOLID,MAGIC-BOOK,577X,PALETA,DEEP,TINTE: R   1 Y 32 PTS,TINTE: T   0 Y 48 PTS,,,TINTE: R   6 Y 0 PTS,TINTE: T   3 Y 0 PTS,,,TINTE: R   30 Y 0 PTS,TINTE: T   15 Y 0 PTS,,
CORALLINA,7094T,f99d8c,,SOLID,MAGIC-BOOK,235X,PALETA,TINT,TINTE: R   0 Y 36 PTS,TINTE: T   0 Y 18 PTS,,,TINTE: R   2 Y 16 PTS,TINTE: T   1 Y 8 PTS,,,TINTE: R   11 Y 16 PTS,TINTE: T   5 Y 40 PTS,,
CORALLINA,7094T,f99d8c,,SOLID,MAGIC-BOOK,355X,PALETA,TINT,TINTE: R   0 Y 36 PTS,TINTE: T   0 Y 18 PTS,,,TINTE: R   2 Y 16 PTS,TINTE: T   1 Y 8 PTS,,,TINTE: R   11 Y 16 PTS,TINTE: T   5 Y 40 PTS,,
CORALLINA,7094T,f99d8c,,SOLID,MAGIC-BOOK,356X,PALETA,TINT,TINTE: R   0 Y 48 PTS,TINTE: T   0 Y 24 PTS,,,TINTE: R   3 Y 0 PTS,TINTE: T   1 Y 32 PTS,,,TINTE: R   15 Y 0 PTS,TINTE: T   7 Y 32 PTS,,
CORALLINA,7094T,f99d8c,,SOLID,MAGIC-BOOK,357X,PALETA,TINT,TINTE: R   0 Y 48 PTS,TINTE: T   0 Y 24 PTS,,,TINTE: R   3 Y 0 PTS,TINTE: T   1 Y 32 PTS,,,TINTE: R   15 Y 0 PTS,TINTE: T   7 Y 32 PTS,,
CORALLINA,7094T,f99d8c,,SOLID,MAGIC-BOOK,365X,PALETA,TINT,TINTE: R   0 Y 37 PTS,TINTE: T   0 Y 18 PTS,,,TINTE: R   2 Y 18 PTS,TINTE: T   1 Y 8 PTS,,,TINTE: R   11 Y 26 PTS,TINTE: T   5 Y 40 PTS,,
CORALLINA,7094T,f99d8c,,SOLID,MAGIC-BOOK,435X,PALETA,TINT,TINTE: R   0 Y 48 PTS,TINTE: T   0 Y 24 PTS,,,TINTE: R   3 Y 0 PTS,TINTE: T   1 Y 32 PTS,,,TINTE: R   15 Y 0 PTS,TINTE: T   7 Y 32 PTS,,
CORALLINA,7094T,f99d8c,,SOLID,MAGIC-BOOK,436X,PALETA,TINT,TINTE: R   0 Y 48 PTS,TINTE: T   0 Y 24 PTS,,,TINTE: R   3 Y 0 PTS,TINTE: T   1 Y 32 PTS,,,TINTE: R   15 Y 0 PTS,TINTE: T   7 Y 32 PTS,,
CORALLINA,7094T,f99d8c,,SOLID,MAGIC-BOOK,437X,PALETA,TINT,TINTE: R   0 Y 43 PTS,TINTE: T   0 Y 22 PTS,,,TINTE: R   2 Y 44 PTS,TINTE: T   1 Y 22 PTS,,,TINTE: R   13 Y 28 PTS,TINTE: T   6 Y 46 PTS,,
CORALLINA,7094T,f99d8c,,SOLID,MAGIC-BOOK,457X,PALETA,TINT,TINTE: R   0 Y 44 PTS,TINTE: T   0 Y 22 PTS,,,TINTE: R   2 Y 48 PTS,TINTE: T   1 Y 24 PTS,,,TINTE: R   13 Y 48 PTS,TINTE: T   6 Y 56 PTS,,
CORALLINA,7094T,f99d8c,,SOLID,MAGIC-BOOK,577X,PALETA,TINT,TINTE: R   0 Y 23 PTS,TINTE: T   0 Y 12 PTS,,,TINTE: R   1 Y 26 PTS,TINTE: T   0 Y 46 PTS,,,TINTE: R   7 Y 2 PTS,TINTE: T   3 Y 38 PTS,,
SPRING SONG,7095P,fcc8bc,,SOLID,MAGIC-BOOK,235X,PALETA,PASTEL,TINTE: R   0 Y 10 PTS,TINTE: T   0 Y 5 PTS,,,TINTE: R   0 Y 38 PTS,TINTE: T   0 Y 18 PTS,,,TINTE: R   2 Y 62 PTS,TINTE: T   1 Y 26 PTS,,
SPRING SONG,7095P,fcc8bc,,SOLID,MAGIC-BOOK,355X,PALETA,PASTEL,TINTE: R   0 Y 10 PTS,TINTE: T   0 Y 5 PTS,,,TINTE: R   0 Y 40 PTS,TINTE: T   0 Y 18 PTS,,,TINTE: R   3 Y 8 PTS,TINTE: T   1 Y 26 PTS,,
SPRING SONG,7095P,fcc8bc,,SOLID,MAGIC-BOOK,356X,PALETA,PASTEL,TINTE: R   0 Y 12 PTS,TINTE: T   0 Y 6 PTS,,,TINTE: R   0 Y 46 PTS,TINTE: T   0 Y 22 PTS,,,TINTE: R   3 Y 38 PTS,TINTE: T   1 Y 46 PTS,,
SPRING SONG,7095P,fcc8bc,,SOLID,MAGIC-BOOK,357X,PALETA,PASTEL,TINTE: R   0 Y 14 PTS,TINTE: T   0 Y 6 PTS,,,TINTE: R   0 Y 54 PTS,TINTE: T   0 Y 24 PTS,,,TINTE: R   4 Y 14 PTS,TINTE: T   1 Y 56 PTS,,
SPRING SONG,7095P,fcc8bc,,SOLID,MAGIC-BOOK,365X,PALETA,PASTEL,TINTE: R   0 Y 11 PTS,TINTE: T   0 Y 5 PTS,,,TINTE: R   0 Y 42 PTS,TINTE: T   0 Y 20 PTS,,,TINTE: R   3 Y 18 PTS,TINTE: T   1 Y 36 PTS,,
SPRING SONG,7095P,fcc8bc,,SOLID,MAGIC-BOOK,435X,PALETA,PASTEL,TINTE: R   0 Y 15 PTS,TINTE: T   0 Y 7 PTS,,,TINTE: R   0 Y 58 PTS,TINTE: T   0 Y 26 PTS,,,TINTE: R   4 Y 34 PTS,TINTE: T   2 Y 2 PTS,,
SPRING SONG,7095P,fcc8bc,,SOLID,MAGIC-BOOK,436X,PALETA,PASTEL,TINTE: R   0 Y 10 PTS,TINTE: T   0 Y 5 PTS,,,TINTE: R   0 Y 40 PTS,TINTE: T   0 Y 18 PTS,,,TINTE: R   3 Y 8 PTS,TINTE: T   1 Y 26 PTS,,
SPRING SONG,7095P,fcc8bc,,SOLID,MAGIC-BOOK,437X,PALETA,PASTEL,TINTE: R   0 Y 11 PTS,TINTE: T   0 Y 5 PTS,,,TINTE: R   0 Y 42 PTS,TINTE: T   0 Y 18 PTS,,,TINTE: R   3 Y 18 PTS,TINTE: T   1 Y 26 PTS,,
SPRING SONG,7095P,fcc8bc,,SOLID,MAGIC-BOOK,457X,PALETA,PASTEL,TINTE: R   0 Y 15 PTS,TINTE: T   0 Y 7 PTS,,,TINTE: R   0 Y 58 PTS,TINTE: T   0 Y 26 PTS,,,TINTE: R   4 Y 34 PTS,TINTE: T   2 Y 2 PTS,,
SPRING SONG,7095P,fcc8bc,,SOLID,MAGIC-BOOK,537X,PALETA,PASTEL,TINTE: R   0 Y 5 PTS,TINTE: T   0 Y 2 PTS,,,TINTE: R   0 Y 20 PTS,TINTE: T   0 Y 8 PTS,,,TINTE: R   1 Y 36 PTS,TINTE: T   0 Y 40 PTS,,
SPRING SONG,7095P,fcc8bc,,SOLID,MAGIC-BOOK,577X,PALETA,PASTEL,TINTE: R   0 Y 7 PTS,TINTE: T   0 Y 3 PTS,,,TINTE: R   0 Y 26 PTS,TINTE: T   0 Y 12 PTS,,,TINTE: R   2 Y 2 PTS,TINTE: T   0 Y 60 PTS,,
BOW BELLS,7101P,f5c3b9,,SOLID,MAGIC-BOOK,235X,PALETA,PASTEL,TINTE: L   0 Y 2 PTS,TINTE: R   0 Y 13 PTS,TINTE: T   0 Y 5 PTS,,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 50 PTS,TINTE: T   0 Y 18 PTS,,TINTE: L   0 Y 40 PTS,TINTE: R   3 Y 58 PTS,TINTE: T   1 Y 26 PTS,
BOW BELLS,7101P,f5c3b9,,SOLID,MAGIC-BOOK,355X,PALETA,PASTEL,TINTE: L   0 Y 2 PTS,TINTE: R   0 Y 14 PTS,TINTE: T   0 Y 5 PTS,,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 54 PTS,TINTE: T   0 Y 18 PTS,,TINTE: L   0 Y 40 PTS,TINTE: R   4 Y 14 PTS,TINTE: T   1 Y 26 PTS,
BOW BELLS,7101P,f5c3b9,,SOLID,MAGIC-BOOK,356X,PALETA,PASTEL,TINTE: L   0 Y 3 PTS,TINTE: R   0 Y 16 PTS,TINTE: T   0 Y 6 PTS,,TINTE: L   0 Y 10 PTS,TINTE: R   0 Y 62 PTS,TINTE: T   0 Y 22 PTS,,TINTE: L   0 Y 50 PTS,TINTE: R   4 Y 54 PTS,TINTE: T   1 Y 46 PTS,
BOW BELLS,7101P,f5c3b9,,SOLID,MAGIC-BOOK,357X,PALETA,PASTEL,TINTE: L   0 Y 3 PTS,TINTE: R   0 Y 18 PTS,TINTE: T   0 Y 6 PTS,,TINTE: L   0 Y 12 PTS,TINTE: R   1 Y 8 PTS,TINTE: T   0 Y 24 PTS,,TINTE: L   0 Y 60 PTS,TINTE: R   5 Y 40 PTS,TINTE: T   1 Y 56 PTS,
BOW BELLS,7101P,f5c3b9,,SOLID,MAGIC-BOOK,365X,PALETA,PASTEL,TINTE: L   0 Y 2 PTS,TINTE: R   0 Y 14 PTS,TINTE: T   0 Y 5 PTS,,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 56 PTS,TINTE: T   0 Y 20 PTS,,TINTE: L   0 Y 40 PTS,TINTE: R   4 Y 24 PTS,TINTE: T   1 Y 36 PTS,
BOW BELLS,7101P,f5c3b9,,SOLID,MAGIC-BOOK,435X,PALETA,PASTEL,TINTE: L   0 Y 3 PTS,TINTE: R   0 Y 19 PTS,TINTE: T   0 Y 7 PTS,,TINTE: L   0 Y 12 PTS,TINTE: R   1 Y 12 PTS,TINTE: T   0 Y 26 PTS,,TINTE: L   0 Y 60 PTS,TINTE: R   5 Y 60 PTS,TINTE: T   2 Y 2 PTS,
BOW BELLS,7101P,f5c3b9,,SOLID,MAGIC-BOOK,436X,PALETA,PASTEL,TINTE: L   0 Y 2 PTS,TINTE: R   0 Y 14 PTS,TINTE: T   0 Y 5 PTS,,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 54 PTS,TINTE: T   0 Y 18 PTS,,TINTE: L   0 Y 40 PTS,TINTE: R   4 Y 14 PTS,TINTE: T   1 Y 26 PTS,
BOW BELLS,7101P,f5c3b9,,SOLID,MAGIC-BOOK,437X,PALETA,PASTEL,TINTE: L   0 Y 2 PTS,TINTE: R   0 Y 14 PTS,TINTE: T   0 Y 5 PTS,,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 56 PTS,TINTE: T   0 Y 18 PTS,,TINTE: L   0 Y 40 PTS,TINTE: R   4 Y 24 PTS,TINTE: T   1 Y 26 PTS,
BOW BELLS,7101P,f5c3b9,,SOLID,MAGIC-BOOK,457X,PALETA,PASTEL,TINTE: L   0 Y 3 PTS,TINTE: R   0 Y 19 PTS,TINTE: T   0 Y 7 PTS,,TINTE: L   0 Y 12 PTS,TINTE: R   1 Y 12 PTS,TINTE: T   0 Y 26 PTS,,TINTE: L   0 Y 60 PTS,TINTE: R   5 Y 60 PTS,TINTE: T   2 Y 2 PTS,
BOW BELLS,7101P,f5c3b9,,SOLID,MAGIC-BOOK,537X,PALETA,PASTEL,TINTE: L   0 Y 1 PTS,TINTE: R   0 Y 7 PTS,TINTE: T   0 Y 2 PTS,,TINTE: L   0 Y 4 PTS,TINTE: R   0 Y 26 PTS,TINTE: T   0 Y 8 PTS,,TINTE: L   0 Y 20 PTS,TINTE: R   2 Y 2 PTS,TINTE: T   0 Y 40 PTS,
BOW BELLS,7101P,f5c3b9,,SOLID,MAGIC-BOOK,577X,PALETA,PASTEL,TINTE: L   0 Y 2 PTS,TINTE: R   0 Y 9 PTS,TINTE: T   0 Y 3 PTS,,TINTE: L   0 Y 6 PTS,TINTE: R   0 Y 34 PTS,TINTE: T   0 Y 12 PTS,,TINTE: L   0 Y 30 PTS,TINTE: R   2 Y 42 PTS,TINTE: T   0 Y 60 PTS,
COLONIAL ROSE,7102T,e49894,,SOLID,MAGIC-BOOK,235X,PALETA,TINT,TINTE: L   0 Y 6 PTS,TINTE: R   0 Y 44 PTS,TINTE: T   0 Y 10 PTS,,TINTE: L   0 Y 24 PTS,TINTE: R   2 Y 48 PTS,TINTE: T   0 Y 40 PTS,,TINTE: L   1 Y 56 PTS,TINTE: R   13 Y 48 PTS,TINTE: T   3 Y 8 PTS,
COLONIAL ROSE,7102T,e49894,,SOLID,MAGIC-BOOK,355X,PALETA,TINT,TINTE: L   0 Y 6 PTS,TINTE: R   0 Y 44 PTS,TINTE: T   0 Y 10 PTS,,TINTE: L   0 Y 24 PTS,TINTE: R   2 Y 48 PTS,TINTE: T   0 Y 40 PTS,,TINTE: L   1 Y 56 PTS,TINTE: R   13 Y 48 PTS,TINTE: T   3 Y 8 PTS,
COLONIAL ROSE,7102T,e49894,,SOLID,MAGIC-BOOK,356X,PALETA,TINT,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 59 PTS,TINTE: T   0 Y 14 PTS,,TINTE: L   0 Y 32 PTS,TINTE: R   3 Y 42 PTS,TINTE: T   0 Y 54 PTS,,TINTE: L   2 Y 32 PTS,TINTE: R   18 Y 18 PTS,TINTE: T   4 Y 14 PTS,
COLONIAL ROSE,7102T,e49894,,SOLID,MAGIC-BOOK,357X,PALETA,TINT,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 59 PTS,TINTE: T   0 Y 14 PTS,,TINTE: L   0 Y 32 PTS,TINTE: R   3 Y 42 PTS,TINTE: T   0 Y 54 PTS,,TINTE: L   2 Y 32 PTS,TINTE: R   18 Y 18 PTS,TINTE: T   4 Y 14 PTS,
COLONIAL ROSE,7102T,e49894,,SOLID,MAGIC-BOOK,365X,PALETA,TINT,TINTE: L   0 Y 6 PTS,TINTE: R   0 Y 45 PTS,TINTE: T   0 Y 11 PTS,,TINTE: L   0 Y 24 PTS,TINTE: R   2 Y 50 PTS,TINTE: T   0 Y 42 PTS,,TINTE: L   1 Y 56 PTS,TINTE: R   13 Y 58 PTS,TINTE: T   3 Y 18 PTS,
